K537Qr6BNjQ,4,chimpanzee pant-hooting,train
elZENjA8Ftg,40,chimpanzee pant-hooting,train
QCjJ80hz1JI,3,chimpanzee pant-hooting,train
yeIln-bz2N8,121,chimpanzee pant-hooting,train
znFNk_HZv5Y,33,chimpanzee pant-hooting,train
7n08nv4Q_CM,32,chimpanzee pant-hooting,train
I98Rcxvx-JI,96,chimpanzee pant-hooting,train
IUBXcZ4ae8U,44,chimpanzee pant-hooting,train
ILIh--LeKHI,275,chimpanzee pant-hooting,test
p-Qp_-Uh5Oo,165,chimpanzee pant-hooting,test
CiZFzKbtBE4,2,playing zither,train
XpjfbJJLWxM,95,playing zither,train
tkDyKNZFxgw,86,playing zither,train
E03Ok7HvBAo,6,playing zither,train
pb5GQBZaMt4,95,playing zither,train
zfgqHwBdsXw,160,playing zither,train
SJJMUtRsBoc,36,playing zither,train
A85QeMDv9lE,119,playing zither,train
8iqX43c-y3k,30,playing zither,test
fRwJFYI0K0w,10,playing zither,test
HR9eRE54Id0,10,raining,train
ajDBYcZXQy8,90,raining,train
LyzZKJmVHnE,30,raining,train
x8nsHIQXA8w,20,raining,train
zFdRXOYY6SE,30,raining,train
7yXROxIZfeo,53,raining,train
F-c4OZUvZGo,30,raining,train
FxQPQrclApE,80,raining,train
7S2quCoO880,30,raining,test
fwas0HLGbqM,30,raining,test
YtC7r-glhA0,30,duck quacking,train
6hR0P3lmB6Y,17,duck quacking,train
dDTGFDK3Gko,80,duck quacking,train
7ilUI0H_5iY,30,duck quacking,train
te-1RIN_H5w,1,duck quacking,train
MwsoiJOqg_g,30,duck quacking,train
HiyIu2qCBF4,1,duck quacking,train
R75La2BK66M,30,duck quacking,train
EW1Jk7-DIO0,30,duck quacking,test
ktY_rsii-Pg,30,duck quacking,test
5uwzHqZn-Os,41,alarm clock ringing,train
To4h8oteZzM,8,alarm clock ringing,train
q6yOOfIunL8,1,alarm clock ringing,train
u9cXWSARseY,267,alarm clock ringing,train
FLf9RwgPGuM,5,alarm clock ringing,train
1RxuD0jfMfM,115,alarm clock ringing,train
QgTWRLsAUOk,1,alarm clock ringing,train
fio0jC9uO70,33,alarm clock ringing,train
IWYbTgMqixk,12,alarm clock ringing,test
lBftiRlNTYI,363,alarm clock ringing,test
Hc1of-osBtk,39,snake hissing,train
sKBu_WV09_U,33,snake hissing,train
k-sUEX0JbuY,3,snake hissing,train
1DqgayW8Gg4,132,snake hissing,train
YVZAFqLqg0I,19,snake hissing,train
RsxnNzTGeak,59,snake hissing,train
pTTrNqCpcdc,160,snake hissing,train
MC0G6MLa6vc,29,snake hissing,train
EmzF73RnFV4,65,snake hissing,test
kRqRKQoKluE,33,snake hissing,test
Y40szkuuG9k,78,typing on typewriter,train
xFz3w1uXgUU,315,typing on typewriter,train
LuDLuR0QBrM,14,typing on typewriter,train
TCtxkQq3Qw0,230,typing on typewriter,train
QnPydOsfs1A,175,typing on typewriter,train
Hg7OTQFOuh0,456,typing on typewriter,train
Vh4E5JPTMBM,277,typing on typewriter,train
ESrx_YETREM,31,typing on typewriter,train
Jcxg_QuHyYE,0,typing on typewriter,test
jjobvHzPstY,20,typing on typewriter,test
qqrzO4B8JHA,30,people running,train
27vjNfHzcvY,30,people running,train
0SL91QFyAEE,30,people running,train
oBKYx0hnaH4,30,people running,train
6tn0G9S6QWY,30,people running,train
bGv2atnBTtI,4,people running,train
97rOg5nYQkE,30,people running,train
H3gIR06JwKo,30,people running,train
9MiKmOtYGgE,510,people running,test
v0jYFDv8kSc,10,people running,test
L_8C2RXTSds,172,door slamming,train
5XIPNgbnj50,7,door slamming,train
mHt1q-jIdA0,30,door slamming,train
Nu_vu3eXRV0,137,door slamming,train
MXmetP4F-EU,29,door slamming,train
8YN2VkehfMU,2,door slamming,train
HggjNCPnkS4,44,door slamming,train
voabAFy3MjI,15,door slamming,train
EQJHgbw5LFE,0,door slamming,test
ijc6Ma6c4O0,90,door slamming,test
rGQED203KfI,122,playing steelpan,train
yh87SyBmwCs,0,playing steelpan,train
E-UxXi9ooL0,146,playing steelpan,train
3l4VPdx6iAw,156,playing steelpan,train
spqqoTH48IM,157,playing steelpan,train
JFZrKM-jFOw,65,playing steelpan,train
ekMBxAki5gY,2,playing steelpan,train
zKVlTfVoxRc,171,playing steelpan,train
H-bTMbePj0A,121,playing steelpan,test
wMLgi-rb6UM,0,playing steelpan,test
e1vlLJCr9Lo,209,rapping,train
jaO6kaYlHQY,59,rapping,train
8Y9VKxl-1gE,63,rapping,train
oo6-pbkUFM8,69,rapping,train
v6Bd3rYSDgs,527,rapping,train
XaWb3KuEURg,78,rapping,train
C7L1FCqMDO8,309,rapping,train
R3ib9gCw1F4,83,rapping,train
C33WdI64FiY,30,rapping,test
dcfjgDYMJSk,0,rapping,test
vWnF0KDcsyc,119,playing lacrosse,train
FSJVjRdloAo,196,playing lacrosse,train
2VdOQylRl08,43,playing lacrosse,train
jvnUlJbVGwo,760,playing lacrosse,train
3WPkLVWIvzk,34,playing lacrosse,train
s7CfGcSCESE,123,playing lacrosse,train
4aR88-YLypo,73,playing lacrosse,train
r9zuDQ3PjQQ,68,playing lacrosse,train
DodAbJiArzw,14,playing lacrosse,test
h3RdxdQEv4U,85,playing lacrosse,test
4UgwKZ8ynLY,25,scuba diving,train
GGB-u6GvB1E,103,scuba diving,train
UIL8rE0XXl8,90,scuba diving,train
TZCXAQCBkRo,36,scuba diving,train
1TPceiqJozU,34,scuba diving,train
j2FpwYSQvQo,446,scuba diving,train
oNy6gl_6Ly4,37,scuba diving,train
7eUYoVhkY9U,66,scuba diving,train
FHrLulSgRpI,39,scuba diving,test
xj4vjlbswJY,45,scuba diving,test
s2W_9ackKSw,80,cat purring,train
MpeJWklphRw,27,cat purring,train
GPmxH7eJxVQ,25,cat purring,train
Qn0eMIc0Vr8,788,cat purring,train
gbAGFlKFoTo,15,cat purring,train
yxRhgwVz07k,3,cat purring,train
DYl7oj0pHGQ,59,cat purring,train
ICppPduV1fo,111,cat purring,train
9NqbHNzuV64,90,cat purring,test
tta9apwVyTY,160,cat purring,test
Q3Z-tZdYmfU,67,dog whimpering,train
4foP1NnCaPY,44,dog whimpering,train
AOblm4gEZPw,30,dog whimpering,train
oilqLu7_57M,2,dog whimpering,train
qx-do-TGnP4,30,dog whimpering,train
CaN_ZM1d5xE,1,dog whimpering,train
w6C3WBVe1Ns,19,dog whimpering,train
ysSjfXist1Q,78,dog whimpering,train
HJGtRMubleU,30,dog whimpering,test
uwxoy9R6WdI,30,dog whimpering,test
vlYeOw27WP4,110,police car (siren),train
WbdD4Mmu2HA,61,police car (siren),train
ZZXFQtGcdA0,30,police car (siren),train
eoQOU2UYP84,2,police car (siren),train
dA68H-_i3R0,40,police car (siren),train
QXEq7sE7dqg,30,police car (siren),train
rkw6PdThaxQ,30,police car (siren),train
j60le62gj5Q,30,police car (siren),train
FpsBLinFYik,12,police car (siren),test
o3F3tUpmVaw,30,police car (siren),test
LGcAfeZ54qE,26,baby crying,train
YLk4YOa6Mdg,17,baby crying,train
dcPAolhGMog,42,baby crying,train
zo6g0UvoQyU,21,baby crying,train
Ac17vTPGbl0,102,baby crying,train
yemVd-xWqJc,11,baby crying,train
Evn2-qjIF80,2,baby crying,train
-UovWhSY-EQ,45,baby crying,train
K8On7nUJuP8,30,baby crying,test
mhQGbJQlVns,2,baby crying,test
uVuHbxzVTcQ,150,playing flute,train
TlXOxn44iuo,140,playing flute,train
X0OUunpDOVg,30,playing flute,train
cdzt_z-yTnU,60,playing flute,train
umWLZ7WcDvs,30,playing flute,train
N9Iv_rEKrrg,230,playing flute,train
qlsYpBIQY0M,70,playing flute,train
h8U0ONjq13c,30,playing flute,train
G5-Q3SegMa0,30,playing flute,test
nLyeNi7WnrY,10,playing flute,test
rKBbSw0RLo8,15,people nose blowing,train
nC6OWbqj8AQ,0,people nose blowing,train
ZbF52LmJ3RQ,189,people nose blowing,train
gHLz9DWz7Ek,16,people nose blowing,train
mRL_XP9LecA,152,people nose blowing,train
m2uJJ39-yxA,100,people nose blowing,train
F9ndnnM3Sis,11,people nose blowing,train
67GL-lsUkGg,64,people nose blowing,train
FGz_-95vo0c,118,people nose blowing,test
finB1G4B-Ic,52,people nose blowing,test
v0rW2orbf4Q,18,playing cymbal,train
WNO-a8Dmh5U,460,playing cymbal,train
Zq1CUtm39xU,90,playing cymbal,train
f5lPfOwcJAY,30,playing cymbal,train
un5xfUyI8MA,30,playing cymbal,train
R-mCcjP1sgY,110,playing cymbal,train
qby7-Uq0CR0,8,playing cymbal,train
iE9u0GyofaQ,80,playing cymbal,train
C00BpiE52mM,270,playing cymbal,test
m5HN3-l_f-U,150,playing cymbal,test
rusMYzXqfYY,45,eletric blender running,train
mdRO_-Y3OCY,36,eletric blender running,train
qVK0qVRuIIc,22,eletric blender running,train
NJkwoHpI0wg,10,eletric blender running,train
dDu-JjRpVpg,64,eletric blender running,train
DwsXr5AgX3Q,363,eletric blender running,train
yIP1n20sEAQ,101,eletric blender running,train
Lv9AFi22Oyk,66,eletric blender running,train
Fl_gvQ9bPvM,129,eletric blender running,test
ficqj4JyX4c,98,eletric blender running,test
CAJ0pKdKPFw,30,lawn mowing,train
IpHpoOE9-Ko,110,lawn mowing,train
AbuQw1DeRnQ,30,lawn mowing,train
bbN0flZ1GKU,40,lawn mowing,train
cRrkODu7DhA,8,lawn mowing,train
z4VM-K_laOQ,90,lawn mowing,train
i0p9nCWpalg,0,lawn mowing,train
LI8z11HmROA,140,lawn mowing,train
C5enZKUmB4k,30,lawn mowing,test
l4yv0-9H7nU,270,lawn mowing,test
_lqUhEvjIYg,90,people clapping,train
O_vkeHwZXCs,330,people clapping,train
72rezkHEfYI,520,people clapping,train
mSRrB-GAUo8,0,people clapping,train
29Tih31thk8,0,people clapping,train
4COIkMRoqKs,10,people clapping,train
rIbxeBg8uIA,0,people clapping,train
HkISIrBn5rI,390,people clapping,train
90-yhRr5p1g,0,people clapping,test
XE4NRSDLYG8,20,people clapping,test
wcvUmhtQ6gY,50,people screaming,train
QNQVmbGQDEw,50,people screaming,train
WeIhCQe9imc,20,people screaming,train
gDdegTUpmkQ,210,people screaming,train
pcHbcEG0j2E,151,people screaming,train
2sSDVIV7kdA,210,people screaming,train
wng1ep_j6dw,80,people screaming,train
LHwxKe2Ck9A,0,people screaming,train
Aw43FUCkIb8,20,people screaming,test
cdbYsoEasio,70,people screaming,test
AN_Cc3KGqt0,150,ripping paper,train
dqwWaqWo_Rw,103,ripping paper,train
vLG0ZMMeCSc,777,ripping paper,train
kpewaDn5eeA,52,ripping paper,train
JhRNYN6QC7w,254,ripping paper,train
wm2AGf2y9-w,13,ripping paper,train
8alohCr93Fw,38,ripping paper,train
N0rGe9CB96I,75,ripping paper,train
IvUXQLAqHz4,971,ripping paper,test
mhmVWT-tH1U,139,ripping paper,test
9auHbpQVP9U,49,chipmunk chirping,train
lzRYNahF3LU,23,chipmunk chirping,train
bkTfflP2kmQ,6,chipmunk chirping,train
IoRD5YzqhIM,128,chipmunk chirping,train
FQEVb1bYY0g,72,chipmunk chirping,train
za3W0nchFBo,1,chipmunk chirping,train
Cl6-W_soox0,44,chipmunk chirping,train
oYJorI-b6iw,78,chipmunk chirping,train
KvG9wcWAM88,75,chipmunk chirping,test
qXyq4XX7CdU,6,chipmunk chirping,test
vqYe16JY4LI,30,helicopter,train
WLq_Mk4p1Ns,60,helicopter,train
Zgt8NQLlwqc,50,helicopter,train
eYgbVaBSBtA,0,helicopter,train
cKJZVL2kxAg,1,helicopter,train
Q_QQWZDsgP0,190,helicopter,train
sM_VWpvXEuo,30,helicopter,train
i0qQWAEwXy4,150,helicopter,train
Ih0xy7tt2JY,30,helicopter,test
wPLtMMe6L-A,10,helicopter,test
qqjkDtyUPdI,7,zebra braying,train
IK6KzFOUENI,0,zebra braying,train
x9emxVod_xg,9,zebra braying,train
89dCR3VinMM,143,zebra braying,train
h-H7BKtHOEo,0,zebra braying,train
405wtai-cqU,4,zebra braying,train
U252c8gplZo,219,zebra braying,train
BWgclkW0VJM,3,zebra braying,train
GZkebn0ezfc,0,zebra braying,test
rvxT9Wk8B7o,7,zebra braying,test
qO9nP4wXh8k,7,playing bass drum,train
JQx9TmqPY6k,3,playing bass drum,train
DCy-5juiFuc,1,playing bass drum,train
MR_x_vrSZBM,253,playing bass drum,train
cCrJNBoYMgc,144,playing bass drum,train
yh09Xu10vsg,30,playing bass drum,train
AiriN8WOgiI,286,playing bass drum,train
Eb08CmkZbe4,30,playing bass drum,train
BrjXD7rdihs,497,playing bass drum,test
wuIdKobdk7g,17,playing bass drum,test
kIcQOdc9yF4,60,playing trumpet,train
jLLf7SFfYEY,20,playing trumpet,train
ezl0GeVO_wQ,60,playing trumpet,train
nbkWaAfI3Ls,53,playing trumpet,train
_zBhSJTffYo,10,playing trumpet,train
CgUcQCJT7xU,66,playing trumpet,train
SliYLAKz5AY,53,playing trumpet,train
czrtn4IJmIk,100,playing trumpet,train
HFi-z3dCVZE,0,playing trumpet,test
ov4fdnGwzWU,520,playing trumpet,test
2IVelopDqMU,121,lip smacking,train
wWLO9fK1Q5E,162,lip smacking,train
J0021JNLMfE,1119,lip smacking,train
ujG7QUgOjsU,877,lip smacking,train
_7F_kkUqDqI,578,lip smacking,train
X52WrcGKpBs,1,lip smacking,train
5H6RXyVkyIw,80,lip smacking,train
RWnvolYKQ2o,414,lip smacking,train
I-bNKpYykUY,1034,lip smacking,test
kKrcq_JPMFM,162,lip smacking,test
vc3xYK-7ypw,9,mouse clicking,train
RBgI5HfiPNg,87,mouse clicking,train
79-22ryIEQo,31,mouse clicking,train
7QJUciSoClM,41,mouse clicking,train
I8EmCDUIdVE,119,mouse clicking,train
wYQGgoWXy64,709,mouse clicking,train
0cm5wTp984k,198,mouse clicking,train
DjbUGMmzjws,189,mouse clicking,train
F2a-LMXUKcY,32,mouse clicking,test
pIhCGGAsoaA,107,mouse clicking,test
lTIant7quxU,220,playing electronic organ,train
koCEQFv-bew,529,playing electronic organ,train
BOtOhr1SSIQ,11,playing electronic organ,train
JQkxecqxOrI,78,playing electronic organ,train
ABNcTDiRSrw,158,playing electronic organ,train
JSbcBrjKW44,197,playing electronic organ,train
tqQX9yUxKsc,177,playing electronic organ,train
BPJNfS-jpjk,110,playing electronic organ,train
HMhAM5aicvI,30,playing electronic organ,test
lkY156QX-Ic,10,playing electronic organ,test
yc7WzpTXXVs,4,reversing beeps,train
BeXV_MDFRxk,151,reversing beeps,train
iGB3LWVKiLA,198,reversing beeps,train
4tL1U_xWmo0,296,reversing beeps,train
ph8TUYLKki0,50,reversing beeps,train
f7ksCbubuZM,11,reversing beeps,train
OijDum5a6k4,24,reversing beeps,train
NrTa0Z3y6KY,15,reversing beeps,train
38F6eeIR-s0,30,reversing beeps,test
eIkUuCRE_0U,30,reversing beeps,test
4jrkctbayaM,30,male singing,train
UrXEBEhFFZc,140,male singing,train
1exznPFfPrk,30,male singing,train
2t7AJfvbd2s,30,male singing,train
JcG-vsti_WM,130,male singing,train
6UpCO5Db2SU,6,male singing,train
dXdMck7Nnqw,130,male singing,train
61FyJdIcDHI,30,male singing,train
20Nlj7Cz4E0,30,male singing,test
SDhI4yyHlEM,508,male singing,test
sWms-QSrPxM,0,using sewing machines,train
5kmKhgmT3SE,50,using sewing machines,train
BJ6Dym0CPTw,30,using sewing machines,train
hwmpBNbWnzE,80,using sewing machines,train
wH6Ir8jOAMk,116,using sewing machines,train
Xj2CbQw5diI,150,using sewing machines,train
GrykrTMM7sk,30,using sewing machines,train
2K1atKHRJss,70,using sewing machines,train
AwZrv_S86R4,30,using sewing machines,test
d2wSzdo88gA,340,using sewing machines,test
hmY-VWtI5JI,102,squishing water,train
gl8tUGs8wqw,63,squishing water,train
hGQaY0NJv_o,88,squishing water,train
3ibKXr3LUYA,38,squishing water,train
315qq5KxMtY,150,squishing water,train
xBcHOwXEFoo,58,squishing water,train
6QNi6IEr_PY,533,squishing water,train
gsmQBZZxwSo,11,squishing water,train
IKdDjrqrzoY,160,squishing water,test
qpfYxxh8Pqk,463,squishing water,test
RYlFLO6tsA4,88,dog howling,train
3-kHl1Xvn4U,12,dog howling,train
XoZ6iOpJiiI,364,dog howling,train
3-kHl1Xvn4U,30,dog howling,train
ytd_PBWMt_s,44,dog howling,train
qpNx57h9Ngw,61,dog howling,train
4KsbE72cgaQ,12,dog howling,train
tlCV0paDDIo,94,dog howling,train
HVSrOlC3270,45,dog howling,test
wYNKH0Ou9vM,80,dog howling,test
DJ8crVUObq4,2,elephant trumpeting,train
8cqgHljxKho,2,elephant trumpeting,train
0vC5KVQnSPw,25,elephant trumpeting,train
E5xSoFkPhx4,87,elephant trumpeting,train
T1ww5J7z7WE,95,elephant trumpeting,train
K1dDn_ShtWY,115,elephant trumpeting,train
jbsXmX-GIFU,27,elephant trumpeting,train
tY0ba7snoek,5,elephant trumpeting,train
ANMQ_fFwRl8,15,elephant trumpeting,test
qYMsdQCggKI,240,elephant trumpeting,test
qGIYphR7_QY,175,lighting firecrackers,train
nbW6rTYmdtk,7,lighting firecrackers,train
2k3bPjaLgrA,19,lighting firecrackers,train
cOqq2assYZE,11,lighting firecrackers,train
2uH_Ohl4TyI,1,lighting firecrackers,train
wOh_ugbRvvk,61,lighting firecrackers,train
SIv3rhii510,190,lighting firecrackers,train
pdVr2tr8pLo,221,lighting firecrackers,train
BbND7nQxop4,30,lighting firecrackers,test
dkpsxpeLY-M,150,lighting firecrackers,test
ULUyi_cab3o,0,people marching,train
OgFKc21hvcQ,221,people marching,train
5l6UOGCotV0,276,people marching,train
dYUVoKKWvnY,345,people marching,train
6RGa6DvWpt0,35,people marching,train
Wn_XFPuBqoc,185,people marching,train
LfJayMN4htY,1,people marching,train
m1lFSuSixy8,350,people marching,train
GYZPCfnQpGU,95,people marching,test
kQ7tkcg8Xag,415,people marching,test
8GZUrfDPAPM,60,opening or closing drawers,train
VMaczONM3RU,10,opening or closing drawers,train
wE-aPey1aQk,62,opening or closing drawers,train
3UiB_5en3gg,140,opening or closing drawers,train
57fBf04utbE,20,opening or closing drawers,train
9Jd5GkcMB9Q,6,opening or closing drawers,train
H6aEjwP1UE4,101,opening or closing drawers,train
nAkLKOjcAx8,349,opening or closing drawers,train
CDABuTQLNe8,140,opening or closing drawers,test
i0uH_RoDvqM,30,opening or closing drawers,test
1XTuTGf7cW0,221,playing bugle,train
53NLHrXr8zk,21,playing bugle,train
4LQrQaZmg0A,141,playing bugle,train
igkXM7rZAKo,11,playing bugle,train
wmaJEz2tP-8,106,playing bugle,train
x0axCGBVU0g,88,playing bugle,train
6dnDyMvUOsc,100,playing bugle,train
jzFQHGN6vm4,71,playing bugle,train
BMAruFZo5NM,88,playing bugle,test
tRsClUJDxCQ,29,playing bugle,test
9F9jiYlrEpw,162,sharpen knife,train
SBVQBylFwyQ,138,sharpen knife,train
21ps8X3SXTQ,31,sharpen knife,train
qANG2Fef30o,1019,sharpen knife,train
gwu07YvuPaQ,42,sharpen knife,train
iWBJxme1d8A,42,sharpen knife,train
3R4moG8zEWk,274,sharpen knife,train
g6CaXgAKj2Y,360,sharpen knife,train
IvPbQdbsQUI,331,sharpen knife,test
jEwEkr-PD6Y,339,sharpen knife,test
787efDWRVyE,40,thunder,train
XQxg6QO-vH8,90,thunder,train
hXJvRUN6Z3M,130,thunder,train
UN9rbweY82g,360,thunder,train
mp8-O-SDxmQ,150,thunder,train
pwDB8A38XH4,30,thunder,train
uFlulEU-Yf4,370,thunder,train
k-UgSyVEhFg,160,thunder,train
EAHbMk015Rw,30,thunder,test
fXe8WecFvBk,10,thunder,test
sPCjS-CqXHM,5,snake rattling,train
