-QIKyCQAFkQ,30,playing acoustic guitar,train
-QIl2uKQpjY,30,female singing,train
-QSiGOQQDr4,30,female singing,train
-QTKelumnJw,30,playing drum kit,train
-QXlQ46HW6A,84,horse neighing,train
-QYcCxdc5gM,30,playing acoustic guitar,train
-Qap2iJF8pI,30,female singing,train
-QjYRWTAMhM,30,playing acoustic guitar,train
-Qs4qdCKnbk,293,"playing steel guitar, slide guitar",train
-Qs4qdCKnbk,303,"playing steel guitar, slide guitar",train
-QxWJR2jXD0,34,playing oboe,train
-RQsgdKdmoo,30,playing acoustic guitar,train
-StBx31J1As,30,playing acoustic guitar,train
-T06kz4MI20,30,female singing,train
-UQAmiiqVpY,30,playing drum kit,train
-Udj_2z80ac,30,female singing,train
-Up21SjeKlU,10,playing oboe,train
-Up21SjeKlU,23,playing oboe,train
-VJC2FC7Hro,30,female singing,train
-VPhVEKvyRQ,30,female singing,train
-VUjAKtpJeA,24,"playing steel guitar, slide guitar",train
-WBvJuF2UOk,30,playing acoustic guitar,train
-WJkFOXOqFE,6,playing acoustic guitar,train
-WXEF4sgMNo,30,female singing,train
-XL3T2VUZ0k,30,playing acoustic guitar,train
-XOiPmQlXW8,0,playing oboe,train
-XOiPmQlXW8,225,playing oboe,train
-YTcfKZNyEI,30,playing acoustic guitar,train
-YjIMKyZsSc,170,playing drum kit,train
-Yrb1onhsnE,160,playing acoustic guitar,train
-ZYx1f4ZY9k,30,female singing,train
-ZZlvL8hNUs,30,playing drum kit,train
-Zd9piSrz44,30,female singing,train
-ZgzhlCiE5M,30,female singing,train
-ZpUc4_zXHQ,30,playing acoustic guitar,train
-_9NSq4U3nw,298,playing acoustic guitar,train
-_S0oXOlgzA,30,playing acoustic guitar,train
-a5cWil91Q8,30,female singing,train
-awIyiZCQzc,30,playing acoustic guitar,train
-bJPDtT31p0,100,playing drum kit,test
-bW55o5ZfEg,30,female singing,train
-c-jsQoG4Aw,360,playing drum kit,train
-c9q-ZIQR3I,30,playing acoustic guitar,train
-cGxEhd3A-Y,42,people eating apple,train
-cGxEhd3A-Y,55,people eating apple,train
-cVGxiKwF-Q,30,female singing,train
-chlWntuKNY,30,female singing,train
-coNqkHwnYg,30,female singing,train
-cobLsM6D-g,30,female singing,train
-d6AgTYFgIE,30,playing acoustic guitar,train
-e7TXDqaJPM,30,horse neighing,train
-eUHclSdrz4,30,playing acoustic guitar,train
-eqkzAKGBZg,30,playing drum kit,train
-f4zQ9tUAkw,30,female singing,train
-f7v4HQrYjY,30,playing acoustic guitar,train
-fAVezaAX18,126,playing drum kit,test
-fWE_uF89cY,30,playing acoustic guitar,train
-fj_43YABAQ,30,female singing,train
-fsRH-mu63U,61,"playing steel guitar, slide guitar",train
-fsRH-mu63U,130,"playing steel guitar, slide guitar",train
-g3OCz3FxfY,30,female singing,train
-g6ZKpO9Fuw,683,"playing steel guitar, slide guitar",train
-gClFqWVvKg,30,playing acoustic guitar,train
-gGig7u9o2c,45,"playing steel guitar, slide guitar",train
-gGig7u9o2c,163,"playing steel guitar, slide guitar",train
-gz_moHFwl4,16,horse neighing,test
-h2tp69fd0c,30,female singing,train
-h5ZGw9Ci5c,450,playing drum kit,test
-h9fgg3ZwV0,30,playing acoustic guitar,train
-hBxP2bZq_8,0,playing acoustic guitar,train
-hH8KE6-1pU,142,playing oboe,train
-i0dTCl0rmE,30,female singing,train
-iNVIa1ZTBg,30,female singing,train
-iYdpwKQ5d0,30,female singing,train
-jFHr-IveOw,30,playing acoustic guitar,train
-jOC8Eb8Il8,30,female singing,train
-jaNyviaZ0c,30,female singing,train
-kIDLwKgUuM,30,female singing,train
-kgUDrfLbKw,10,playing drum kit,train
-lXA9EUuiVQ,30,playing acoustic guitar,train
-lcQmiz75XE,30,female singing,train
-lhNIAPKfOo,30,playing acoustic guitar,train
-lshbHAJMQ0,30,playing drum kit,train
-m-qz6Ew75w,1,female singing,train
-m7GnVjjabs,0,playing acoustic guitar,train
-mKtgDnG0oM,30,female singing,test
-mm4g324bU0,30,playing acoustic guitar,train
-nYrF9__WWA,30,female singing,train
-nlkWWphiaM,30,playing acoustic guitar,test
-oI3MveSE_w,30,female singing,train
-olWtlZdr2c,360,playing drum kit,train
-ost2hEI8Sc,80,playing drum kit,train
-oxzcoEeGqM,30,playing drum kit,train
-p7V24IWSbs,30,female singing,train
-pIbzQqpB7M,30,female singing,train
-pKZwsoIZWU,180,playing drum kit,train
-pSrKnw3_8g,180,playing drum kit,train
-qAs48RJWv4,30,female singing,train
-qsq2azVqiY,30,playing acoustic guitar,train
-qzWHpYij-k,30,playing acoustic guitar,train
-r7VUuo4yG4,254,"playing steel guitar, slide guitar",train
-rCiy-9aYTE,30,playing acoustic guitar,train
-rd026dlTtQ,30,playing drum kit,train
-rowxr24Xuw,30,female singing,train
-sHU_eBlh9s,30,playing acoustic guitar,train
-tR54w2GEOk,30,playing acoustic guitar,train
-taR9NSf5Mc,30,female singing,train
-tbwOBGB_Ng,30,female singing,train
-teFG5R4Y_o,36,playing oboe,train
-teFG5R4Y_o,242,playing oboe,train
-teM3POwI7Q,30,female singing,train
-thjsLMTl-o,30,female singing,train
-tlYUeN1SRQ,30,playing drum kit,train
-tqmyTOauGM,30,playing acoustic guitar,train
-tv917VfSS8,70,playing acoustic guitar,train
-u-40BIU1HE,3,cat hissing,test
-u-40BIU1HE,14,cat hissing,test
-u1FF1blIcA,30,playing acoustic guitar,train
-uCaAAt8b8M,30,female singing,train
-uGNLw30__A,30,playing acoustic guitar,train
-ueOTsxH29g,30,playing acoustic guitar,train
-uvpT-m_d7c,172,horse neighing,train
-uvpT-m_d7c,430,horse neighing,train
-vHBQ7ps8aA,30,female singing,train
-vJw-B41tXA,30,playing acoustic guitar,train
-vUcGFlGbDw,140,female singing,train
-wByOmZTc0w,30,female singing,train
-wIb1d00Fmc,80,playing acoustic guitar,train
-wfnaQQEPqs,30,playing acoustic guitar,train
-wwPo59cjuo,334,people eating apple,test
-x360DnCJ5g,30,female singing,train
-xNmqw1OJA4,30,female singing,train
-xSgTIOGmGQ,30,female singing,train
-yLSTRzaQUI,173,cat hissing,train
-yLSTRzaQUI,595,cat hissing,train
-yOoQLNqLo4,30,playing acoustic guitar,train
-yxiMCu_7vc,30,female singing,train
-zMJ225Mqpo,70,playing oboe,train
-zbs9iexPXU,30,playing acoustic guitar,train
-zs-euLsFTY,30,playing acoustic guitar,train
0-0-T8Ic2lk,30,female singing,train
0-52H7-ABkM,30,female singing,train
0-Dp5mZb1hs,30,playing drum kit,train
0-QsvvBcReI,30,playing acoustic guitar,train
0-VrTDhkTqM,30,female singing,train
0-cjD8-tgL0,30,playing drum kit,train
0-jvBXFUcEw,20,playing acoustic guitar,train
00Ud7c2WEoM,30,playing acoustic guitar,train
00UtJ1UoO5Q,30,female singing,train
00YrT_tYG1M,30,female singing,train
00iOpkMOAAU,30,female singing,train
00kDmdRICKE,30,female singing,train
00lSkiPKDO8,30,female singing,train
02WbTPZ0PK8,142,horse neighing,train
02bhAIKbpqc,22,horse neighing,train
02mPLSkKHA0,30,playing acoustic guitar,train
042PHFIpEwU,30,female singing,train
04vdECGx-8k,30,playing acoustic guitar,train
052s5vlSKn0,30,playing acoustic guitar,train
05BlevkBrPg,30,playing acoustic guitar,train
05By-RMdjcE,30,female singing,train
05L_gImTsQg,390,people eating apple,train
05L_gImTsQg,411,people eating apple,train
05XMm94b930,30,female singing,train
05lNbXfY1nU,30,female singing,train
06jh_gWTZvA,30,female singing,train
06scpqQPjBA,30,playing acoustic guitar,train
06tYyqvUpNQ,30,female singing,train
07-xP_bWoDY,30,playing acoustic guitar,train
077thdbI-co,90,playing drum kit,train
07D1LCR-KUk,186,people eating apple,train
07D1LCR-KUk,205,people eating apple,train
07J4sGs3NAE,30,female singing,train
07QpLamwWmw,122,eletric blender running,train
07UvWKjEA9I,120,female singing,train
07gijxn3a2Q,30,female singing,train
081Cy9LxZiQ,30,playing acoustic guitar,train
08AIDeqC0fU,30,playing acoustic guitar,train
08JeC0Vjd08,30,playing acoustic guitar,train
08Z4Z576B-c,158,playing lacrosse,train
08wwSkZ-Jsk,80,playing acoustic guitar,train
091V4eMd0GM,30,female singing,train
09BzVkhVfTI,30,playing acoustic guitar,train
0A-6eepUXJY,30,female singing,train
0BDnRWee0NU,30,playing acoustic guitar,train
0BbNMmop7Q0,30,female singing,train
0BtUy7BUbvE,30,female singing,train
0DCit2EBtjs,30,female singing,train
0EQ1xh5JA_o,30,female singing,train
0Ej_QVelIkU,30,female singing,train
0Eqi2ci-GlQ,30,horse neighing,train
0FCCI4eXR0M,30,female singing,train
0FDqblLqhZo,30,female singing,train
0Fic-_yXrac,30,playing drum kit,train
0GLZiTl1tEs,30,female singing,train
0GXAEv4sa_U,30,playing acoustic guitar,train
0GnsoKRz0HE,6,people eating apple,train
0Gz2Prxq9xI,30,female singing,train
0H37KzcFDT8,30,female singing,train
0HAOO7Erp8A,30,female singing,train
0HMon5WqUkE,30,female singing,train
0HyL6ygGx-c,110,playing acoustic guitar,train
0IUYX39tlGs,13,people eating apple,train
0IUYX39tlGs,43,people eating apple,train
0I_olRe6ONI,30,playing acoustic guitar,train
0Ig7V9Zi5qI,30,playing acoustic guitar,train
0J5h0X48VWw,110,playing acoustic guitar,train
0JV0DRECUHY,28,playing acoustic guitar,train
0J_j8be_sCU,30,playing drum kit,train
0JkiTl-4B5E,17,playing oboe,test
0KVNdWwHfFU,30,playing acoustic guitar,train
0L1e71HZcwQ,20,playing drum kit,train
0L2nA82DB2w,67,"playing steel guitar, slide guitar",train
0L2nA82DB2w,130,"playing steel guitar, slide guitar",train
0LaXJaiy1ds,30,female singing,train
0LkI_mSlG2A,30,playing acoustic guitar,train
0LlyntVu6ZA,30,female singing,train
0MDnsyFOtWM,30,playing acoustic guitar,train
0MIEAEOC-cY,30,playing acoustic guitar,train
0MVpGi3PjaQ,30,playing acoustic guitar,train
0MbqYcPAnvw,30,playing acoustic guitar,train
0MuN1nPMisQ,30,female singing,train
0NyBAjoD9w0,30,female singing,train
0OBgLDh6X84,0,horse neighing,train
0OEJQg-W6gM,30,playing acoustic guitar,train
0ORvUZF6V7w,46,people eating apple,train
0ORvUZF6V7w,80,people eating apple,train
0P0lS2TAXTY,30,female singing,train
0Pk1P4nGcKA,30,female singing,train
0Pt_NiiZYgU,80,playing drum kit,train
0QWFvqUS1Dc,30,female singing,train
0R0PXYj4g9c,30,"playing steel guitar, slide guitar",train
0R0PXYj4g9c,115,"playing steel guitar, slide guitar",train
0R1fT3JV2Yw,15,horse neighing,train
0RFEHUrGOP0,170,playing acoustic guitar,train
0RL4VVwvuyQ,30,playing acoustic guitar,train
0RS8hcUxcx0,13,horse neighing,train
0SE3YoKHNLQ,30,female singing,train
0SwiO04tw94,76,"playing steel guitar, slide guitar",train
0SwiO04tw94,164,"playing steel guitar, slide guitar",train
0T966F09Q_8,0,playing oboe,test
0TAh_dkvBg4,30,playing acoustic guitar,train
0TTAsOj8Mas,30,playing acoustic guitar,train
0ThXFrUz9tI,30,female singing,train
0Tuw2C-vln4,30,female singing,train
0U6l_tSUtQo,84,"playing steel guitar, slide guitar",train
0U6l_tSUtQo,127,"playing steel guitar, slide guitar",train
0UMkTDpsglU,30,female singing,train
0UQXu0QSieU,187,cat hissing,train
0Ubv-aJ5HrA,387,people eating apple,train
0Ubv-aJ5HrA,402,people eating apple,train
0UxedyHm80Y,30,playing acoustic guitar,train
0VMe1reP0jI,30,playing acoustic guitar,train
0Vnc4js72PY,28,female singing,train
0WFTQwrbxR4,30,playing acoustic guitar,train
0WFqxpj_PHc,30,female singing,train
0WTf_N9NPDw,23,people eating apple,test
0WY11VgySYE,30,female singing,train
0WcWOB-wOJ0,120,playing acoustic guitar,train
0WhHTKvpUc8,30,playing acoustic guitar,train
0X7d39GnlgM,30,playing drum kit,train
0XMa0V_0jCM,30,female singing,train
0XQjjAWs-C4,502,playing lacrosse,train
0YLAW2XP_bE,90,playing drum kit,train
0YR-Bfkyfe8,30,playing acoustic guitar,train
0YRzr0rck-A,30,female singing,train
0ZIv7FicA9g,30,playing acoustic guitar,train
0_OKFKRofd8,30,female singing,train
0_YtjxSNJcQ,16,horse neighing,train
0_skbUzy2Yw,30,female singing,train
0av4Hw8gGPc,30,female singing,train
0b5VRklQYS8,30,female singing,train
0bNzIYoi0EM,30,female singing,train
0bxNAK2uXD8,30,female singing,train
0c8GfAUKfpA,30,female singing,train
0c9mlCVVDiM,30,female singing,train
0cAoh844DeM,30,female singing,train
0cVxX7se82g,30,playing acoustic guitar,train
0cctolihx48,30,female singing,train
0d3fNMJjRdc,30,female singing,train
0d6YcY-uBgI,30,playing acoustic guitar,train
0dbb7RX2K60,30,playing acoustic guitar,train
0dcOangSEr0,30,playing acoustic guitar,train
0dwf7HFTFD8,14,playing acoustic guitar,train
0dyDvyCf-d4,463,people eating apple,train
0e2tlzAIfGg,30,female singing,train
0eT-7XFRwLE,30,female singing,train
0evqfm1eSBY,30,female singing,train
0fdwOEPfznk,30,playing acoustic guitar,train
0fsd4Do7tl0,30,female singing,train
0g3vTZkMo28,30,female singing,train
0g7LdehGzkc,30,playing acoustic guitar,train
0gkY8t5O7_A,30,playing acoustic guitar,train
0hBSRGg_Ebc,30,playing drum kit,train
0hV6VaSL0xg,30,female singing,train
0hV7Uk338_w,30,female singing,train
0haq15HEi-0,150,playing acoustic guitar,train
0hbhvP9qI2o,30,playing drum kit,train
0hdET5bXEwU,10,horse neighing,train
0hlwts_lUSk,30,female singing,train
0hswid2buZs,30,female singing,train
0i6N1xomFgU,30,female singing,train
0i7igqq-HdI,30,female singing,train
0iEg7FhIf0k,30,female singing,train
0iOpPgOAKi4,30,female singing,train
0iY8WQZ81Lg,310,female singing,train
0i_BtUBN2K8,30,playing drum kit,train
0ikwrhc18qI,30,female singing,train
0ioRPfQzAW0,30,playing acoustic guitar,train
0jM2IQ0f58I,30,female singing,train
0jPN5nGZ1zQ,30,playing acoustic guitar,train
0jlRvgyDAXU,30,playing acoustic guitar,train
0jqJ3tFXOe0,30,female singing,train
0jx0XXTDE9k,30,female singing,train
0jxMP_iGilI,150,playing acoustic guitar,train
0k-2Cxf7gtk,30,female singing,train
0k06jvS4fbI,21,horse neighing,train
0kHoNbSRe4Q,30,playing acoustic guitar,train
0lRTO94eWgc,70,playing acoustic guitar,train
0mwLwWd93NY,30,female singing,train
0nZtro5zbHg,30,female singing,train
0pQ6KjbWlkU,30,female singing,train
0pwEo8iWucM,30,playing acoustic guitar,train
0qFACVX__4c,30,female singing,train
0qHKDLCOZa4,30,female singing,train
0qOzozmZHYU,30,female singing,train
0qRVoHpmU5c,360,playing drum kit,train
0qkYNx83dz8,10,playing acoustic guitar,train
0qvekTGYwe4,90,playing drum kit,train
0r6cwi-0SWs,110,playing drum kit,train
0rJqMyQxXoI,30,female singing,train
0rN9gzB8Izc,30,female singing,train
0sP5oxUIwPs,30,playing acoustic guitar,train
0sY8RR7V_q4,220,female singing,train
0sgyiwrRUaM,30,female singing,train
0slFEpnTKkY,115,"playing steel guitar, slide guitar",test
0t3RXAuQEg4,30,female singing,train
0tEX2Pdlg6k,30,playing acoustic guitar,train
0tMrvDdzvrI,30,female singing,train
0tOI_ZY18Dg,30,female singing,train
0tQM6LcYiyw,30,playing drum kit,train
0tUyl-pvE7I,30,female singing,train
0tddBX9hYLA,30,playing acoustic guitar,train
0tk25Efw1Aw,30,female singing,train
0uTUjOumS8A,30,female singing,train
0uvAOAAPGiM,30,female singing,train
0v4QKuEkyC4,30,female singing,train
0vPyYkHOsOo,30,female singing,train
0vSmiq7CrCk,12,horse neighing,train
0vYMcK228YM,0,playing acoustic guitar,train
0vdNualEwx8,30,female singing,train
0vjF_vGFJ0A,30,playing acoustic guitar,train
0x7-rRxJhCw,30,female singing,train
0xZ5s_1KM_I,30,female singing,train
0xz4IMyKVGk,30,playing acoustic guitar,train
0yU3cvCEX9E,30,playing drum kit,train
0yVgJbkWV_4,0,eletric blender running,train
0yiVFOepo6w,30,playing acoustic guitar,train
0yrlBmaXiFE,30,playing acoustic guitar,train
0zCvELXehEM,30,playing acoustic guitar,train
0zjlQpFsbsM,30,playing acoustic guitar,train
1-3d72LSuTA,30,playing acoustic guitar,train
10A7SnevqeE,30,female singing,train
10RyykoW3Mw,30,female singing,test
11GvfD93l44,65,"playing steel guitar, slide guitar",train
11GvfD93l44,216,"playing steel guitar, slide guitar",train
11JTJe1Hj2k,30,playing acoustic guitar,train
11OrULiYhKk,477,playing lacrosse,train
11OrULiYhKk,488,playing lacrosse,train
11VKOVeZnRs,30,playing acoustic guitar,train
11l5PiEsoGY,30,playing acoustic guitar,train
12eCYoZHQl4,30,playing acoustic guitar,train
12h8i2AT0_I,23,"playing steel guitar, slide guitar",train
12h8i2AT0_I,69,"playing steel guitar, slide guitar",train
12loTYF2sxo,30,female singing,train
12strDpljJo,30,playing acoustic guitar,train
138o9_o9G-0,70,"playing steel guitar, slide guitar",train
138o9_o9G-0,150,"playing steel guitar, slide guitar",train
13HmZKDTOsw,10,playing acoustic guitar,train
13WEffyUPTY,127,eletric blender running,train
13cqFI0H0NY,30,female singing,train
13lJg2bA0QU,100,female singing,train
13vAOyNqbeU,150,playing acoustic guitar,train
14AOXhSon20,160,playing drum kit,train
14hUEKT0CS4,361,horse neighing,train
14hUEKT0CS4,375,horse neighing,train
14lh4x8zGoQ,30,female singing,train
14nNjfZXXsw,137,playing lacrosse,train
153qpuCUIpQ,30,female singing,train
156q2w_ca1U,30,female singing,test
1580i1ErKVQ,32,playing oboe,train
15AlDzC1hok,10,playing acoustic guitar,train
15Px5wJjw90,30,playing acoustic guitar,train
15bH_pW2uMI,30,playing acoustic guitar,train
15fjb-8IyIQ,30,female singing,train
16-bo0-11sg,30,female singing,train
16TsDMjHzYU,30,female singing,test
16eqy67WBGk,30,female singing,train
16xyrQkxtaU,30,female singing,train
17tnmJeaBXM,30,female singing,train
18dYt6-paXw,30,female singing,train
18euP2bshmk,30,female singing,train
18obUYfRt5M,101,"playing steel guitar, slide guitar",train
18obUYfRt5M,134,"playing steel guitar, slide guitar",train
190Zx0wVrhQ,3,cat hissing,test
19gJnIcp5Aw,30,female singing,train
19uuBu5NW3I,30,playing acoustic guitar,train
1AgD0KT_mMM,30,playing acoustic guitar,train
1AiFHvVy5Ng,30,playing acoustic guitar,train
1AtqFUuES4U,30,playing acoustic guitar,train
1B0QuxFwmDI,30,female singing,train
1BFPWXX74C0,290,playing drum kit,train
1BPgEjmVfKc,30,playing acoustic guitar,train
1BY7RrFkPYs,30,female singing,train
1Br784mypY4,30,playing acoustic guitar,train
1BsUB9fTPXM,90,playing drum kit,train
1C3Lc4auXvk,30,female singing,train
1CRR8PJ283c,30,female singing,train
1CYhIhw2k0I,30,playing acoustic guitar,train
1CZrn5Ma1sU,30,playing acoustic guitar,train
1CyMNyDOYPE,30,female singing,train
1DjroXqs7bY,30,female singing,train
1DrrBnFlylU,0,people eating apple,test
1EdENTLO0Jg,30,playing acoustic guitar,train
1EpWC-YPVxc,30,female singing,train
1Ext2K-w6xQ,30,playing acoustic guitar,train
1FYJpgSV0_s,8,female singing,train
1G55TP1tDQ8,30,playing acoustic guitar,train
1GXWl8AklkE,30,female singing,train
1GZL70qcUzA,30,playing acoustic guitar,train
1ID2Zif6okE,30,horse neighing,train
1IDGzHKHtVk,30,playing acoustic guitar,train
1IbAy40V99k,30,playing acoustic guitar,train
1IoKwbUx72s,30,female singing,train
1JDyVMF_NE8,30,female singing,train
1JT1cuBnUEw,30,playing acoustic guitar,train
1KK4JGDjtUI,30,female singing,train
1KX_QraG5lY,30,female singing,train
1Km75ygL5DI,30,playing acoustic guitar,train
1KuRq-Ec8iE,30,playing drum kit,train
1MFCZrDU1NQ,30,female singing,train
1MJRlOt3v-c,73,playing oboe,train
1MJRlOt3v-c,87,playing oboe,train
1MZBdGy0rAg,30,playing acoustic guitar,train
1MexbHR2WN4,35,"playing steel guitar, slide guitar",train
1MexbHR2WN4,58,"playing steel guitar, slide guitar",train
1NLMNEzsCrk,30,female singing,train
1Nnowh3XmfU,30,female singing,train
1Nz1SnDAw68,110,female singing,train
1P5uTfjhFRY,30,playing acoustic guitar,train
1PPboJuO1Ks,21,horse neighing,test
1PaOMS80N30,30,female singing,train
1Pb0AcRADZE,30,playing acoustic guitar,train
1PcP1ziF1R4,149,playing oboe,train
1PcP1ziF1R4,225,playing oboe,train
1Q7eUdwHtgE,30,playing acoustic guitar,train
1Qt1SgnWsT8,30,female singing,train
1RcbC6Pmtiw,30,female singing,train
1RhYdQnZ_hw,30,female singing,test
1RwX8oJezuY,9,horse neighing,train
1RwX8oJezuY,29,horse neighing,train
1SLeqPXGZJo,60,horse neighing,train
1SW5UfudilM,30,female singing,train
1TUW6FtUagQ,30,playing acoustic guitar,train
1VAKlopwYNs,30,female singing,train
1VAPml33Ymc,30,horse neighing,train
1VWi9jYHeJk,30,playing acoustic guitar,train
1VeRZA0BCh4,30,female singing,train
1WHEXqTU8ts,70,playing drum kit,train
1WyR9xSPKSg,30,female singing,train
1X4YCoWwSXM,30,female singing,train
1XAkMV93_IE,30,playing acoustic guitar,train
1Xnx7lS2OgU,30,playing acoustic guitar,train
1XqqTvgOpio,30,female singing,train
1YQgJ02fBf8,30,playing drum kit,train
1YcZq0OUO8Y,30,female singing,train
1YgDFzxOhjI,30,female singing,train
1Ys6JtJHd5E,26,playing oboe,train
1Ys6JtJHd5E,63,playing oboe,train
1Z9lTtd7ReE,14,playing lacrosse,test
1ZPGc3ntED4,30,female singing,train
1_1MLKAzpY8,30,female singing,train
1_44D0jzpno,30,female singing,train
1_tKhXUsrjI,30,playing acoustic guitar,train
1a8-1_WC-zA,30,female singing,train
1aEH1Qld_AI,114,people eating apple,train
1b-zl6Qn1ZY,26,female singing,train
1b4XAv3u-Fs,30,playing acoustic guitar,train
1bnLYOQGCn4,30,female singing,train
1bq8db5yJ8c,13,horse neighing,train
1dPpDnFEao4,30,female singing,train
1ddycKKR6CE,30,playing acoustic guitar,train
1ermtyNrbP0,30,playing acoustic guitar,train
1ewF4-m-OIE,129,people eating apple,train
1ewF4-m-OIE,190,people eating apple,train
1fj3KDZfZtM,30,female singing,train
1fpT7hU7--M,30,female singing,train
1fqWnC_Ztow,80,playing acoustic guitar,train
1ftL_rN_MFY,30,female singing,train
1fu56_GP4Is,64,cat hissing,train
1gSwLBNvEWE,34,playing oboe,test
1gUpeFuaxFU,30,female singing,train
1gWZ7AIjWf8,30,female singing,train
1gWgFP--6OU,30,playing drum kit,train
1gfkeCGa3yM,30,playing acoustic guitar,train
1gvhZOwf_eY,30,female singing,train
1hVUSaCyRXI,30,female singing,train
